"measure","dateTime","date","value","completeness","quality","qcode"
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-05T08:00:00","2015-08-05","0.424","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-05T11:00:00","2015-08-05","0.425","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-06T15:45:00","2015-08-06","0.433","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-08T02:45:00","2015-08-08","0.423","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-09T02:15:00","2015-08-09","0.427","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-09T12:00:00","2015-08-09","0.424","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-10T17:15:00","2015-08-10","0.43","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-12T07:30:00","2015-08-12","0.431","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-13T05:45:00","2015-08-13","0.435","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-14T05:00:00","2015-08-14","0.437","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-15T07:00:00","2015-08-15","0.339","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-16T05:15:00","2015-08-16","0.345","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-17T06:30:00","2015-08-17","0.345","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-18T08:00:00","2015-08-18","0.36","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-19T08:30:00","2015-08-19","0.425","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-20T08:45:00","2015-08-20","0.485","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-20T21:00:00","2015-08-20","0.511","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-22T08:00:00","2015-08-22","0.355","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-22T23:00:00","2015-08-22","0.371","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-24T06:30:00","2015-08-24","0.391","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-24T23:45:00","2015-08-24","0.415","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-25T09:15:00","2015-08-25","0.399","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-27T04:45:00","2015-08-27","0.398","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-27T21:00:00","2015-08-27","0.409","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-29T05:15:00","2015-08-29","0.427","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-30T04:45:00","2015-08-30","0.427","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-08-31T08:30:00","2015-08-31","0.43","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-01T08:30:00","2015-09-01","0.449","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-01T09:00:00","2015-09-01","0.449","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-03T08:45:00","2015-09-03","0.438","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-03T09:15:00","2015-09-03","0.441","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-05T07:30:00","2015-09-05","0.409","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-05T22:15:00","2015-09-05","0.415","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-06T13:00:00","2015-09-06","0.428","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-07T09:30:00","2015-09-07","0.415","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-09T06:45:00","2015-09-09","0.379","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-10T03:45:00","2015-09-10","0.378","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-11T01:15:00","2015-09-11","0.375","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-12T07:00:00","2015-09-12","0.384","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-12T15:15:00","2015-09-12","0.396","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-14T04:30:00","2015-09-14","0.4","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-15T08:30:00","2015-09-15","0.433","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-16T07:45:00","2015-09-16","0.46","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-17T06:30:00","2015-09-17","0.485","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-18T07:45:00","2015-09-18","0.487","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-18T09:45:00","2015-09-18","0.488","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-19T09:15:00","2015-09-19","0.483","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-21T06:15:00","2015-09-21","0.484","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-22T06:45:00","2015-09-22","0.498","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-22T10:00:00","2015-09-22","0.5","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-24T06:45:00","2015-09-24","0.418","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-24T09:15:00","2015-09-24","0.424","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-26T06:15:00","2015-09-26","0.381","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-26T10:30:00","2015-09-26","0.374","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-27T21:15:00","2015-09-27","0.376","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-29T06:30:00","2015-09-29","0.377","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-09-30T02:15:00","2015-09-30","0.384","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-01T02:30:00","2015-10-01","0.387","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-02T07:30:00","2015-10-02","0.392","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-03T08:30:00","2015-10-03","0.39","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-04T00:15:00","2015-10-04","0.395","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-04T09:00:00","2015-10-04","0.39","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-06T08:45:00","2015-10-06","0.417","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-07T08:30:00","2015-10-07","0.499","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-08T06:15:00","2015-10-08","0.504","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-09T02:45:00","2015-10-09","0.514","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-10T05:45:00","2015-10-10","0.345","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-11T07:30:00","2015-10-11","0.355","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-12T06:30:00","2015-10-12","0.358","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-12T09:00:00","2015-10-12","0.357","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-14T06:45:00","2015-10-14","0.327","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-15T07:45:00","2015-10-15","0.346","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-16T07:15:00","2015-10-16","0.359","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-16T09:00:00","2015-10-16","0.358","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-18T07:45:00","2015-10-18","0.338","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-19T07:15:00","2015-10-19","0.342","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-20T08:45:00","2015-10-20","0.331","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-20T11:30:00","2015-10-20","0.335","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-21T12:45:00","2015-10-21","0.357","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-22T13:45:00","2015-10-22","0.341","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-23T09:15:00","2015-10-23","0.317","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-25T06:00:00","2015-10-25","0.305","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-26T06:30:00","2015-10-26","0.312","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-27T04:30:00","2015-10-27","0.306","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-28T05:45:00","2015-10-28","0.311","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-29T08:15:00","2015-10-29","0.37","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-30T02:15:00","2015-10-30","0.383","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-31T08:30:00","2015-10-31","0.464","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-10-31T20:45:00","2015-10-31","0.48","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-11-01T14:45:00","2015-11-01","0.475","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-11-02T21:45:00","2015-11-02","0.47","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-11-04T06:45:00","2015-11-04","0.515","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-11-05T04:45:00","2015-11-05","0.526","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-11-06T08:15:00","2015-11-06","0.573","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-11-07T06:30:00","2015-11-07","0.587","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-11-08T03:45:00","2015-11-08","0.635","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-11-08T21:15:00","2015-11-08","0.654","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2015-11-09T13:00:00","2015-11-09","0.647","Complete","Good",""
